1804186409.392086+0i,-0.7729491098112711-0.0614807517679838i,0.03858730526488795+7.702390826184288e-005i,0.0367974244960596+2.748051659739708i,-0.7773780192689479-0.09557610442415314i,1.650774860467291+0i,-0.2166812963400978+0.08724331513802935i,6.367470922921537+0i
1933891750.455246+0i,-0.7733349699580381-0.0575816354213693i,0.03858629774990485-0.0001761149578649098i,0.05398223887559531+2.563401593522347i,-0.7779839535191873-0.0905283390697295i,1.687930810821853+0i,-0.2282817940174992+0.0907672817914409i,6.376236312955554+0i
2072921779.595387+0i,-0.7736739377866937-0.05395560833258768i,0.03858189745776302-0.0004300464983600033i,0.06893182628491454+2.390910609366592i,-0.7785306040639812-0.08590974364412984i,1.729564358322883+0i,-0.2408589306845763+0.09413964630314912i,6.386306810561392+0i
2221946860.939541+0i,-0.7739724826087269-0.05058597256415363i,0.03857402191721267-0.0006859249394557487i,0.08193156752725625+2.229785014437793i,-0.7790283977424252-0.08169898761293047i,1.776104646448421+0i,-0.2544174664716589+0.09731506938064594i,6.39787665091972+0i
2381685551.976177+0i,-0.7742363093625106-0.04745710402921614i,0.03856252360400508-0.0009449085017599924i,0.09323000070266015+2.079278891602574i,-0.7794868348396631-0.07787643162055527i,1.82800180575317+0i,-0.2689469679843807+0.100248103009859i,6.411168948955602+0i
2552908068.239538+0i,-0.7744704641620098-0.04455440391745263i,0.03854718743873564-0.001208161778201747i,0.1030434289732932+1.938691831502106i,-0.7799146639265577-0.07442406143969858i,1.885725277729374+0i,-0.2844205815210278+0.1028946373822688i,6.426439984452514+0i
2736439997.074693+0i,-0.7746794280139474-0.04186424931029663i,0.03852772716207654-0.00147685779266468i,0.1115599532186431+1.807366641768873i,-0.7803200428297731-0.07132541935254122i,1.949762000358338+0i,-0.3007943902578965+0.1052134254696915i,6.443984120151096+0i
2933166278.390069+0i,-0.7748672002299741-0.03937394363446509i,0.03850378055646224-0.001752179607091063i,0.1189429964419204+1.684687067882358i,-0.7807106882395275-0.06856553343605711i,2.020614539663385+0i,-0.3180074465696261+0.1071675892024171i,6.464139445429613+0i
3144035471.591526+0i,-0.7750373729080123-0.03707166740477502i,0.03847490347706285-0.002035321325559698i,0.1253343797258066+1.57007555212553i,-0.7810940162500393-0.06613084483621354i,2.098799241989267+0i,-0.3359825212700106+0.1087260042535532i,6.487294251418592+0i
3370064329.271956+0i,-0.77519319771366-0.03494642953987813i,0.03844056265169221-0.002327488318853625i,0.1308570030057219+1.462991050675693i,-0.7814772759172338-0.06400913275281796i,2.184844460321593+0i,-0.354627554314737+0.1098644649721126i,6.513894458461711+0i
3612342699.709462+0i,-0.7753376460579196-0.03298801939116164i,0.03840012721035764-0.002629896461950308i,0.1356171779626799+1.36292692376019i,-0.7818676777039844-0.06218943650618864i,2.279288876426855+0i,-0.3738377339085736+0.1105665471233167i,6.544452133913241+0i
3872038781.812588+0i,-0.7754734636402607-0.03118695950008102i,0.0383528589120126-0.00294377013932132i,0.1397066549428228+1.269408909795628i,-0.7822725184566853-0.06066197370862454i,2.382679902145213+0i,-0.3934980808373693+0.1108241118305597i,6.579555257590582+0i
4150404757.850511+0i,-0.7756032202041263-0.02953445898801733i,0.03829790105070746-0.003270338728661777i,0.1432043809795553+1.181993191314731i,-0.7826993043070927-0.05941805320945687i,2.495572101958255+0i,-0.4134863787813706+0.110637425829627i,6.619878914019371+0i
4448782831.127623+0i,-0.7757293552327509-0.02802236738172706i,0.03823426604824323-0.003610831222640673i,0.1461780217110067+1.100264558105855i,-0.7831558726056568-0.0584499811165804i,2.618525539394715+0i,-0.4336762734249045+0.1100149062855803i,6.666198115169904+0i
4768611697.714511+0i,-0.7758542201932303-0.02664312858388917i,0.0381608217787381-0.003966468590830012i,0.1486852762311085+1.023834671211739i,-0.783650513649128-0.05775095781687355i,2.75210391594787+0i,-0.4539403642770035+0.1089725284679867i,6.719402484935947+0i
5111433483.440211+0i,-0.7759801178121747-0.02538973461051396i,0.03807627672601781-0.004338453421109045i,0.1507750106674224+0.9523404301422559i,-0.7841920925442376-0.05731496352443308i,2.896872346159538+0i,-0.4741531311602055+0.1075329579211278i,6.780513067388475+0i
5478901179.59399+0i,-0.7761093387323649-0.02425567863465413i,0.03797916415197671-0.00472795631347672i,0.1524882335258808+0.8854424447522189i,-0.7847901710250125-0.05713662948613546i,3.053394598606974+0i,-0.4941935679587894+0.1057244832696897i,6.850701555058773+0i
5872786613.189533+0i,-0.7762441957513784-0.02323490680003982i,0.03786782555828649-0.005136098432612694i,0.1538589335683371+0.8228236126315436i,-0.7854551283841651-0.05721109158389746i,3.222229631081207+0i,-0.5139474339499168+0.1035798309757298i,6.931312271326544+0i
6294988990.221944+0i,-0.7763870556745092-0.02232176820191208i,0.03774039386089861-0.005563929563867246i,0.1549147991839653+0.7641878024682336i,-0.7861982798562633-0.05753382271773205i,3.403927260058954+0i,-0.5333090723701907+0.1011349401525787i,7.023887282487748+0i
6747544053.110755+0i,-0.776540368619556-0.02151096238077448i,0.03759477687283764-0.00601240096831384i,0.1556778368740936+0.7092586435913595i,-0.7870319897677935-0.05810044007303537i,3.59902283014248+0i,-0.5521827821743498+0.09842776587221544i,7.130195060207448+0i
7232633896.483603+0i,-0.7767066943846359-0.02079748364627698i,0.03742864191169043-0.006482332307018846i,0.156164905587263+0.6577784216927273i,-0.7879697755140532-0.05890648322703419i,3.808030788870198+0i,-0.5704837589935176+0.09549716564918598i,7.252263163597512+0i
7752597488.629533+0i,-0.7768887252275081-0.02017656155481433i,0.03723940261863607-0.006974371917793214i,0.1563881832095885+0.6095070804626717i,-0.7890263969088691-0.05994715911278295i,4.031437126457459+0i,-0.5881386433905007+0.09238190828890971i,7.392415461614735+0i
8309941949.353471+0i,-0.7770893041037221-0.01964359692164473i,0.03702420939787222-0.00748894979923356i,0.1563555815179466+0.564221328442211i,-0.7902179236685387-0.06121705024049038i,4.269690708495237+0i,-0.6050857282923724+0.08911982902114689i,7.55331447001628+0i
8907354638.610523+0i,-0.7773114370729115-0.01919409287696929i,0.03677994525619438-0.008026222812016282i,0.1560711263046074+0.5217138496566637i,-0.7915617717497642-0.06270978341011195i,4.523193611405089+0i,-0.6212748836393125+0.08574714122181872i,7.738009431423758+0i
9547716114.208149+0i,-0.7775582982158418-0.01882358070055131i,0.0365032292320317-0.008586011876689319i,0.1555353201144387+0.4817926154007299i,-0.7930766970171013-0.06441765759984108i,4.792290662971889+0i,-0.6366672561606801+0.08229790389925547i,7.949990820186823+0i
10234114021.05463+0i,-0.7778332250268599-0.01852754051989488i,0.03619043002998335-0.009167731365468978i,0.1547455059844481+0.4442802927218781i,-0.7947827323834645-0.06633123196957069i,5.077258488795396+0i,-0.6512347974246185+0.07880363581428118i,8.193252002925023+0i
10969857978.92394+0i,-0.7781397018876799-0.01830131746310888i,0.03583769288385968-0.009770311489457418i,0.1536962515571451+0.4090137425220503i,-0.7967010523460291-0.06843887817367468i,5.378294462593241+0i,-0.6649596656068939+0.07529306155720383i,8.472358827014888+0i
11758495540.52168+0i,-0.7784813289362629-0.0181400345472343i,0.03544098300135852-0.01039211530587455i,0.1523797736826061+0.3758435966075004i,-0.7988537470361818-0.07072630561433539i,5.695506043823736+0i,-0.6778335373638645+0.07179197180237422i,8.792527937677399+0i
12603829296.7974+0i,-0.7788617734862849-0.01803850447479004i,0.03499614911573877-0.01103085303502609i,0.1507864237515937+0.3446338983542844i,-0.8012634869520687-0.07317607400702525i,6.028901047890486+0i,-0.6898568571185281+0.06832317884923082i,9.159714632825873+0i
13509935211.9804+0i,-0.7792847012172599-0.01799114360562073i,0.03449901057735543-0.01168349768398177i,0.1489052530216815+0.3152617859163797i,-0.8039530600206841-0.07576711467439587i,6.378379419448292+0i,-0.7010380430337577+0.06490654894053737i,9.580711044529863+0i
14481182276.74548+0i,-0.7797536847510866-0.0179918926363244i,0.03394547093067835-0.01234620748570846i,0.1467246745153153+0.2876171902495274i,-0.806944765243158-0.07847429013105683i,6.743727056871269+0i,-0.7113926626889067+0.0615590942466392i,10.06325537549069+0i
15522253574.27063+0i,-0.7802720880770685-0.01803414987766068i,0.03333165989713248-0.01301426228541958i,0.1442332330298654+0.2616025130726896i,-0.8102596526833036-0.08126803026715392i,7.124612158898357+0i,-0.7209425873917579+0.05829510939991055i,10.61615280420699+0i
16638168860.76146+0i,-0.7808429266978714-0.0181107243322612i,0.03265410398447904-0.01368202257356346i,0.141420486784354+0.2371322429869912i,-0.8139166086992669-0.08411409188598425i,7.520584432827158+0i,-0.72971513220264+0.05512633971458125i,11.24940848642725+0i
17834308769.31928+0i,-0.7814687054236222-0.01821381683023182i,0.0319099234733083-0.01434292112513178i,0.1382779927962675+0.2141324624503265i,-0.8179312986090732-0.08697349514271471i,7.931077325927704+0i,-0.7377421888544613+0.05206217047578762i,11.97437280292522+0i
19116440753.85722+0i,-0.7821512384487633-0.0183350379981955i,0.03109705028033383-0.01498949782165792i,0.134800373182719+0.1925401956743023i,-0.8223149964777349-0.08980269375721854i,8.355413235153986+0i,-0.7450593602859466+0.04910982875192137i,12.80389861182961+0i
20490746898.15868+0i,-0.7828914595977761-0.01846547148753262i,0.03021445729651379-0.01561348780958704i,0.1309864217920643+0.1723025495471665i,-0.8270733527163505-0.09255403360253979i,8.792811438627018+0i,-0.7517051077543654+0.04627459097455369i,13.75250973332711+0i
21963853724.16569+0i,-0.7836892341531285-0.01859578933707078i,0.02926238556690849-0.01620597128779041i,0.1268401913347834+0.1533756081841476i,-0.8322051729616947-0.09517654425364164i,9.242398302614744+0i,-0.7577199236956294+0.0435599910024158i,14.83657920158355+0i
23542864143.22442+0i,-0.7845431870290165-0.01871642333604659i,0.02824255166086674-0.01675758960856934i,0.1223719829296407+0.1357230580551077i,-0.8377013033378615-0.09761708865324213i,9.703219174931107+0i,-0.7631455449747143+0.04096802455143872i,16.07451494315509+0i
25235391704.34793+0i,-0.7854505646040392-0.01881779170266601i,0.02715831452257566-0.01725882692215657i,0.1175991460672465+0.1193145452806627i,-0.8435437336668943-0.09982186668279383i,10.17425129849749+0i,-0.7680242214400411+0.03849934677626581i,17.48694947237366+0i
27049597304.63164+0i,-0.7864071485511768-0.01889057450168289i,0.02601477986004291-0.01770034953364823i,0.1125465913119325+0.1041237985465225i,-0.8497050368247827-0.1017382304050397i,10.65441707625844+0i,-0.7723980535566173+0.03615346049109732i,19.09692893915243+0i
28994228538.82908+0i,-0.7874072388171309-0.01892602454873979i,0.02481882154833351-0.01807338714149828i,0.1072469243119788+0.09012658715866767i,-0.8561482547999106-0.1033167256674692i,11.14259708892604+0i,-0.7763084104231739+0.0339288930820429i,20.93009545931049+0i
31078661877.82046+0i,-0.788443719043867-0.01891629400972278i,0.02357900414297806-0.01837013229019458i,0.1017401303496798+0.07729861909496846i,-0.8628273171268843-0.1045132325580397i,11.63764239872106+0i,-0.7797954359912208+0.03182336064256897i,23.01485518173392+0i
33312947879.34709+0i,-0.7895082111580295-0.01885475167876836i,0.02230539846382378-0.01858412810848544i,0.0960727739228574+0.06561351215450449i,-0.8696880350138556-0.1052910434895497i,12.13838584721977+0i,-0.7828976472554137+0.02983391829529125i,25.38252314260761+0i
35707859649.00501+0i,-0.7905913171153967-0.01873626322548914i,0.02100929267534029-0.01871061117598488i,0.0902967248163839+0.05504098591229014i,-0.8766696581179567-0.1056227003057839i,12.64365225233235+0i,-0.7856516240693556+0.02795709606693676i,28.06743484932272+0i
38274944785.16354+0i,-0.7916829360038311-0.01855740749175445i,0.01970281300749444-0.01874677730472325i,0.08446747472987547+0.04554541803156703i,-0.8837069178160476-0.1054914168878534i,13.1522676072992+0i,-0.788091786497394+0.02618902006345562i,31.10701405220215+0i
41026581058.27237+0i,-0.7927726354383499-0.01831660657237277i,0.01839847936406474-0.01869194359510184i,0.07864215837827852+0.03708488351458937i,-0.890732421024681-0.1048919437534399i,13.66306756489149+0i,-0.7902502525611661+0.02452551904359671i,34.54178674234567+0i
43976036093.02768+0i,-0.7938500490967633-0.01801415554495826i,0.01710872955122307-0.01854758986378328i,0.07287743107676305+0.02961075177193599i,-0.8976792129222954-0.1038307835862962i,14.17490563773229+0i,-0.7921567670541234+0.02296221680176356i,38.41533361227224+0i
47137531341.16776+0i,-0.7949052687182369-0.01765214816406449i,0.01584545008189502-0.018317275057042i,0.0672273737573628+0.02306786019653894i,-0.904483304184786-0.1023257340376349i,14.68666164905054+0i,-0.7938386908146708+0.02149461103478176i,42.77417766851649+0i
50526310653.35736+0i,-0.795929199630889-0.01723430589940329i,0.01461955061934457-0.0180064375158487i,0.06174159231340649+0.01739522341817204i,-0.9110859631481684-0.1004048055127749i,15.19725101779165+0i,-0.7953210393958902+0.02011813957576706i,47.66761103887476+0i
54158713780.79533+0i,-0.7969138537366086-0.01676572752522605i,0.01344061329815005-0.01762209972944134i,0.05646365194427037+0.01252718456305091i,-0.9174356046813813-0.09810462504560599i,15.70563544966411+0i,-0.7966265603037773+0.01882823502979323i,53.14747580430662+0i
58052255160.94964+0i,-0.7978525618905416-0.01625258350251749i,0.01231663856550469-0.01717250663933037i,0.05142994400614846+0.008394877026913298i,-0.9234891592239228-0.09546848273729787i,16.2108355240172+0i,-0.7977758387210683+0.0176203689434906i,59.26792814013498+0i
62225708367.30299+0i,-0.7987400972469883-0.01570178272910096i,0.01125389764403559-0.01666673054736811i,0.04666903096114299+0.004927847380886831i,-0.9292128675972233-0.0925441987338274i,16.71194550934247+0i,-0.798787422714171+0.01649008669082549i,66.08523287400753+0i
66699196630.30196+0i,-0.7995727107262531-0.01512063875239944i,0.01025689023735018-0.01611427510469114i,0.0422014633847198+0.002055692674674047i,-0.9345825090204244-0.08938198561239652i,17.20815050468658+0i,-0.7996779601808187+0.01543303426918085i,73.65765568233795+0i
71494289865.97659+0i,-0.8003480878485351-0.01451655885185735i,0.009328396406021011-0.01552470643945394i,0.0380400193935814-0.000290414684405538i,-0.9395831219624297-0.08603245725168275i,17.69874569343588+0i,-0.8004623411127059+0.01444497818325477i,82.04554051275355+0i
76634108680.07546+0i,-0.8010652418484509-0.01389677358137751i,0.008469604752074507-0.01490733251221926i,0.03419028631505233-0.002176409922785655i,-0.9442083140254083-0.08254489773236191i,18.18315712263018+0i,-0.8011538400324967+0.01352181955820447i,91.31167740903833+0i
82143435849.19522+0i,-0.8017243608960392-0.013268117651496i,0.007680295561007122-0.01427094374798882i,0.03065148871840304-0.003664286022541361i,-0.9484592758437509-0.07896586051905788i,18.66096301127195+0i,-0.8017642546635032+0.01265960357487504i,101.5220769546725+0i
88048835816.43565+0i,-0.8023266276087127-0.01263686653573822i,0.006959057120395862-0.01362362021202258i,0.0274174649821124-0.004811335210579066i,-0.9523436162974333-0.07533812626912961i,19.13191418628971+0i,-0.8023040379753538+0.01185452526292725i,112.7472681140334+0i
94378782777.75491+0i,-0.8028740274054088-0.01200862770729342i,0.006303515390302724-0.01297260403307451i,0.02447770335314319-0.005669676508187672i,-0.9558741258040611-0.07170001226881134i,19.59595190026615+0i,-0.8027824217121321+0.01110293262281679i,125.0642231715633+0i
101163797976.6219+0i,-0.803369159347984-0.01138828138094143i,0.005710560681772057-0.0123242309477169i,0.02181836409344927-0.006286042286028169i,-0.9590675557069249-0.06808500048790872i,20.05322106493666+0i,-0.8032075303544448+0.01040132797194309i,138.5589854293199+0i
108436596868.9623+0i,-0.8038150596371473-0.01077996314336423i,0.005176559165513327-0.01168391185359894i,0.0194232330274708-0.006701783314304357i,-0.9619434793422393-0.06452163516597016i,20.50407690199883+0i,-0.8035864852007548+0.009746368317940636i,153.3300337875656+0i
116232246867.9867+0i,-0.8042150444507591-0.01018707974792956i,0.004697541200751169-0.01105615393253049i,0.01727457053349295-0.006953045802180368i,-0.9645232779233388-0.06103363369792441i,20.94908321688946+0i,-0.8039254988806415+0.009134865445415469i,169.4923679509192+0i
124588336429.5023+0i,-0.8045725757198259-0.009612349333510642i,0.004269362178574607-0.0104446108837288i,0.01535383666801192-0.007071073799817687i,-0.9668292744305221-0.05764015447748232i,21.38900096253749+0i,-0.804229961129516+0.008563786254306009i,187.1822461398902+0i
133545156292.9915+0i,-0.8048911509414898-0.009057858061623911i,0.003887834563983653-0.009852152686984559i,0.01364228654741084-0.007082594263442765i,-0.9688840225938443-0.05435617009341099i,21.82476645992457+0i,-0.8045045170472234+0.008030253704784008i,206.5624625038796+0i
143145893752.3496+0i,-0.8051742162919763-0.008525126334915123i,0.003548832020460463-0.009280946714897764i,0.01212143999463204-0.007010248350219709i,-0.9707097462104301-0.05119290181073909i,22.25745951803699+0i,-0.80475313930948+0.007531548508182718i,227.8280217785008+0i
153436840893.0031+0i,-0.8054251010878658-0.008015179105058555i,0.003248367955755789-0.008732543623948191i,0.0107734359944599-0.0068730397272532i,-0.9723279162029186-0.04815827994331639i,22.68826264606405+0i,-0.8049791958766035+0.007065111468177003i,251.2120589733762+0i
164467617799.4684+0i,-0.8056469709556193-0.007528616114064396i,0.002982651652153929-0.008207963053914028i,0.00958128620404123-0.006686777849286773i,-0.9737589483849883-0.0452574033399498i,23.11841344964098+0i,-0.8051855146304755+0.006628546143976227i,276.9918623678881+0i
176291411809.5969+0i,-0.8058427967887201-0.007065679123179109i,0.002748125480494055-0.007707775614313937i,0.008529043272455204-0.006464500654361893i,-0.975022003090265-0.04249297901113552i,23.54915302167829+0i,-0.8053744460688285+0.00621962130868166i,305.494884332317+0i
188965233969.1233+0i,-0.806015336581822-0.006626314207794041i,0.002541486685124439-0.007232178862982339i,0.007601899665802937-0.006216866621467691i,-0.9761348678859863-0.03986572952871962i,23.98167356883426+0i,-0.8055479247246586+0.005836272545407809i,337.1046581020904+0i
202550193923.0692+0i,-0.8061671274294763-0.006210228016054863i,0.002359696989503003-0.006781065962840529i,0.006786231624202275-0.005952510526649927i,-0.9771139058715025-0.03737476111410459i,24.41706859066494+0i,-0.8057075294185232+0.005476602290565773i,372.2665692750007+0i
217111794569.4531+0i,-0.8063004852814818-0.005816937511047029i,0.00219998290735632-0.006354086447808081i,0.00606960123486918-0.00567836056639153i,-0.9779740540261626-0.03501788934256427i,24.85628863843236+0i,-0.8058545418803573+0.005138877713358076i,411.4934483696891+0i
232720247896.0438+0i,-0.8064175103971889-0.005445813164504923i,0.002059829224655843-0.005950699065142065i,0.005440727716961342-0.005399916913014747i,-0.9787288583310047-0.03279192228010305i,25.30010507011203+0i,-0.8059900027940857+0.00482152600796172i,455.3709471936793+0i
249450813523.0348+0i,-0.8065200967956875-0.005096115873489796i,0.001936967692837616-0.005570217024673371i,0.004889437102322614-0.005121493385358547i,-0.9793905346764412-0.0306929028256151i,25.74908338111299+0i,-0.8061147640109376+0.004523126942588366i,504.5626319157091+0i
267384161583.9981+0i,-0.8066099443317594-0.004767028060832766i,0.001829362574815425-0.005211846211880304i,0.004406597701635714-0.004846424922848603i,-0.9799700467161254-0.02871631325116509i,26.20356675031427+0i,-0.8062295356019511+0.004242402812278344i,559.8146675782534+0i
286606761694.8287+0i,-0.8066885723244358-0.004457679523356717i,0.001735194329562976-0.004874717045053131i,0.003984047144816015-0.004577244093080392i,-0.9804771937430762-0.02685724559771692i,26.66366952854718+0i,-0.806334926584976+0.003978206226883663i,621.9598828225013+0i
307211299886.1797+0i,-0.8067573339199271-0.00416716863295411i,0.001652842415638539-0.0045579107056842i,0.003614515410420358-0.004315830071251353i,-0.9809207033087661-0.02511054184727652i,27.1292796254923+0i,-0.8064314785263881+0.003729506384158732i,691.9208921736959+0i
329297125509.7193+0i,-0.8068174305829208-0.003894579493963984i,0.001580867939764326-0.004260480468972377i,0.00329154711483664-0.004063533508923904i,-0.9813083246751033-0.02347090778069579i,27.60006820086596+0i,-0.806519691704802+0.003495374598161669i,770.7118200698037+0i
352970730273.0696+0i,-0.8068699262824244-0.003638995631070317i,0.001517996670294087-0.003981468826056994i,0.003009425403843189-0.003821280540989713i,-0.9816469203000708-0.0219330042407784i,28.07550477344988+0i,-0.8066000440395766+0.003274969865280233i,859.4380210482902+0i
378346261713.1979+0i,-0.8069157610748322-0.003399510736419759i,0.001463102771866227-0.003719921034811278i,0.002763099053210931-0.003589658924051662i,-0.9819425534384474-0.02049151922562331i,28.5548758213893+0i,-0.8066730034436304+0.003067525165779825i,959.2930313497315+0i
405546073584.0882+0i,-0.8069557638927833-0.003175236950941212i,0.001415193490675007-0.003474895671444403i,0.002548113814057664-0.00336898900037669i,-0.9822005706222052-0.01914122388966328i,29.03730512009487+0i,-0.80673903459562+0.002872335045231793i,1071.551829181402+0i
434701315812.5081+0i,-0.806990664428763-0.002965311098540445i,0.001373394923486868-0.003245472687489013i,0.002360548605163404-0.003159381869197175i,-0.9824256783037944-0.01787701516570803i,29.52177439050795+0i,-0.8067986013117358+0.002688744831976622i,1197.559339481816+0i
465952566866.4742+0i,-0.8070211040620243-0.002768899236617073i,0.001336938932089055-0.003030759410391336i,0.002196956832811322-0.002960786841209966i,-0.9826220133302258-0.01669394736420384i,30.00714324433131+0i,-0.8068521657350262+0.002516141656900676i,1338.713016384036+0i
499450511585.5206+0i,-0.8070476458204874-0.002585199834468734i,0.001305151213239511-0.002829894863579975i,0.002054312886246602-0.002773029964769894i,-0.9827932071938276-0.01558725477044717i,30.49216785260124+0i,-0.8069001854767713+0.002353947275693629i,1496.438302871041+0i
535356667741.0797+0i,-0.8070707833994085-0.002413445843855158i,0.001277440498079906-0.002642052725060073i,0.001929963694158114-0.00259584515017491i,-0.9829424441999829-0.01455236695468057i,30.9755181797437+0i,-0.8069431096787331+0.002201612566533765i,1672.155840914092+0i
573844164830.2472+0i,-0.8070909492787881-0.002252905883840429i,0.001253288830792532-0.002466443192916594i,0.00182158511856186-0.002428899184506705i,-0.9830725138223674-0.01358491823738253i,31.45579398108879+0i,-0.8069813747577225+0.002058613492898712i,1867.239532096699+0i
615098578858.0585+0i,-0.8071085219941487-0.002102884725100016i,0.001232242861110287-0.002302313981714866i,0.001727142893983407-0.002271811724145442i,-0.9831858575978963-0.0126807525131825i,31.93154003482608+0i,-0.807015400379437+0.001924448279181603i,2082.964976162653+0i
659318827133.3637+0i,-0.8071238326223928-0.00196272322696304i,0.001213906076797568-0.002148950635409732i,0.001644857781421644-0.002124171174176971i,-0.9832846109593132-0.01183592443035175i,32.40126125679306+0i,-0.8070455860120482+0.001798635538459696i,2320.448484932975+0i
706718127392.7588+0i,-0.8071371705474895-0.001831797853185279i,0.001197931898578304-0.002005676309566955i,0.001573174589994774-0.001985547211406403i,-0.9833706404229538-0.01104669774631812i,32.86343842234204+0i,-0.8070723082460581+0.001680713107598907i,2580.57780465486+0i
757525025877.2018+0i,-0.8071487885709079-0.001709519869354409i,0.001184017559778125-0.001871851147910503i,0.001510734718046145-0.001855500578081637i,-0.9834455765503388-0.0103095415301601i,33.31654519221225+0i,-0.8070959189413114+0.001570237375542291i,2863.936868498627+0i
811984499318.4124+0i,-0.8071589074299228-0.001595334305428841i,0.001171898695089414-0.001746871354852489i,0.001456351874956157-0.001733590664062782i,-0.9835108430907131-0.009621124757405652i,33.75906701069511+0i,-0.8071167441738102+0.001466782928249097i,3170.72827593955+0i
870359136148.5282+0i,-0.8071677197838464-0.001488718750724519i,0.001161344566546739-0.001630168046162729i,0.001408990661306032-0.001619381303438192i,-0.9835676826918283-0.00897830973759199i,34.18952222058979+0i,-0.8071350838994734+0.001369942372456765i,3500.698621024836+0i
932930402628.4813+0i,-0.8071753937243835-0.001389182035238971i,0.001152153859413229-0.001521205943750817i,0.001367747705656766-0.001512445135032109i,-0.9836171795414218-0.008378144728020436i,34.60648543327252+0i,-0.8071512122225991+0.001279326236380229i,3853.073056337903+0i
1000000000000.014+0i,-0.8071820758620432-0.001296262840127479i,0.001144150985787021-0.001419481967172386i,0.001331835079067-0.00141236681263736i,-0.9836602792743323-0.007817856015310232i,35.00861282580791+0i,-0.8071653781466134+0.001194562876506297i,4226.506312035736+0i
